usuario_id,empresa_id,cargo,fecha_inicio,actual
u1322,e19,QA Engineer,2022-01-18,false
u1972,e69,DevOps Engineer,2023-08-21,true
u401,e10,Engineering Manager,2020-12-06,false
u1759,e382,Engineering Manager,2019-09-27,true
u1044,e273,Product Owner,2019-06-21,true
u1435,e213,Senior Developer,2022-03-15,false
u546,e321,CTO,2024-04-27,true
u1108,e93,QA Engineer,2021-12-04,true
u656,e244,Director of Engineering,2024-08-11,true
u749,e92,Junior Developer,2015-10-13,false
u1174,e241,Intern,2022-10-23,false
u717,e442,Tech Lead,2018-03-27,false
u1873,e139,Engineering Manager,2021-02-15,true
u755,e487,Data Analyst,2015-07-16,false
u1099,e487,Business Analyst,2015-04-20,true
u824,e76,Director of Engineering,2019-06-20,false
u1052,e473,UX Designer,2018-07-03,false
u1741,e261,Data Analyst,2019-04-25,true
u174,e235,Software Engineer,2023-04-04,false
u614,e335,Consultant,2018-08-15,true
u299,e426,Tech Lead,2017-11-12,false
u459,e444,Tech Lead,2018-08-06,true
u1873,e157,Product Owner,2019-05-08,false
u1415,e30,Business Analyst,2018-05-14,false
u1279,e296,Software Engineer,2017-08-27,false
u1497,e92,Product Owner,2023-02-11,false
u11,e337,Data Analyst,2015-06-04,true
u1357,e346,DevOps Engineer,2018-09-07,false
u948,e53,CTO,2015-10-05,true
u64,e394,Junior Developer,2018-07-30,false
u1505,e485,Senior Developer,2021-02-04,true
u1003,e233,CTO,2017-08-26,false
u1234,e248,Engineering Manager,2016-03-24,true
u1090,e14,QA Engineer,2020-09-20,true
u1346,e471,Engineering Manager,2015-08-14,false
u999,e159,CTO,2022-07-25,false
u1148,e52,DevOps Engineer,2017-09-10,false
u1352,e414,QA Engineer,2020-11-25,false
u317,e182,Intern,2015-08-13,true
u668,e182,UX Designer,2020-05-26,true
u1789,e488,CTO,2019-03-25,true
u1082,e121,Senior Developer,2020-05-12,false
u726,e320,Software Engineer,2019-03-07,false
u1746,e396,Product Owner,2021-04-17,false
u1049,e5,Business Analyst,2022-04-30,true
u508,e10,Tech Lead,2023-04-29,true
u899,e496,Product Owner,2022-11-08,true
u392,e4,Tech Lead,2018-10-09,false
u1673,e219,Director of Engineering,2017-03-08,false
u592,e56,Software Engineer,2023-07-24,true
u510,e412,Consultant,2022-04-09,false
u107,e437,Consultant,2018-05-11,true
u610,e112,Junior Developer,2022-05-21,true
u778,e382,UX Designer,2018-11-20,false
u339,e308,Data Analyst,2023-07-02,true
u1540,e178,CTO,2017-05-02,true
u1342,e422,Director of Engineering,2016-06-09,true
u1521,e422,CTO,2020-06-02,false
u1748,e331,Intern,2023-02-25,false
u1523,e161,Engineering Manager,2017-08-26,false
u350,e238,CTO,2019-11-05,true
u718,e112,Consultant,2024-03-30,true
u586,e149,Director of Engineering,2024-04-26,true
u448,e365,Data Analyst,2019-03-28,true
u1191,e253,Engineering Manager,2018-07-31,false
u114,e259,Junior Developer,2019-05-22,false
u1097,e492,Engineering Manager,2019-12-21,true
u736,e24,Junior Developer,2022-06-30,true
u633,e376,Engineering Manager,2018-10-11,false
u304,e364,Product Owner,2016-01-17,false
u268,e10,Consultant,2018-04-07,true
u975,e406,Product Owner,2021-07-13,false
u1782,e233,Junior Developer,2022-07-06,true
u313,e348,Consultant,2016-03-06,true
u301,e450,Engineering Manager,2024-03-14,true
u1169,e20,UX Designer,2020-06-11,true
u1789,e211,Director of Engineering,2023-05-22,true
u1889,e200,Business Analyst,2018-11-15,false
u1859,e331,DevOps Engineer,2016-08-01,false
u588,e56,Product Owner,2023-12-25,true
u1470,e63,Senior Developer,2024-09-03,false
u667,e389,Tech Lead,2015-10-13,true
u498,e361,Software Engineer,2016-12-19,true
u1764,e237,Software Engineer,2019-07-10,true
u195,e226,Junior Developer,2023-08-29,false
u697,e384,Engineering Manager,2019-04-21,true
u1385,e245,DevOps Engineer,2018-01-07,false
u1405,e299,Director of Engineering,2020-02-11,false
u411,e380,Consultant,2020-08-11,false
u1781,e252,UX Designer,2020-04-15,true
u182,e279,Intern,2018-07-11,true
u509,e426,Senior Developer,2020-02-08,false
u670,e74,Tech Lead,2024-10-08,true
u723,e261,Junior Developer,2019-08-20,false
u272,e472,Tech Lead,2018-04-07,false
u727,e20,Intern,2015-07-22,false
u51,e462,Tech Lead,2015-03-21,true
u302,e459,Data Analyst,2023-11-17,false
u524,e490,Intern,2016-04-14,false
u673,e1,CTO,2017-10-24,true
u336,e150,Business Analyst,2023-11-05,true
u551,e0,Product Owner,2024-06-30,true
u1813,e44,Junior Developer,2018-09-07,false
u1285,e480,Engineering Manager,2017-01-06,false
u1754,e225,CTO,2015-10-23,false
u1481,e203,Engineering Manager,2021-08-19,true
u1475,e359,Business Analyst,2016-04-28,false
u228,e43,Tech Lead,2017-10-01,false
u835,e431,DevOps Engineer,2018-12-31,false
u1948,e460,QA Engineer,2017-11-03,false
u1191,e390,DevOps Engineer,2015-08-19,false
u201,e234,Product Owner,2017-08-22,true
u1880,e210,CTO,2021-02-21,true
u438,e488,UX Designer,2022-03-28,true
u577,e348,Junior Developer,2019-01-07,true
u681,e26,CTO,2020-06-05,true
u1138,e173,QA Engineer,2022-07-22,true
u182,e419,UX Designer,2016-07-25,true
u1373,e339,Data Analyst,2017-10-09,false
u214,e19,Software Engineer,2018-12-21,false
u752,e303,Product Owner,2024-11-13,true
u987,e81,Consultant,2022-10-06,false
u949,e411,Tech Lead,2016-05-21,false
u1405,e91,UX Designer,2018-05-18,false
u1198,e260,Tech Lead,2023-11-19,true
u1632,e13,QA Engineer,2023-09-02,true
u921,e194,Data Analyst,2021-01-25,true
u560,e198,Consultant,2022-04-30,false
u832,e371,Consultant,2016-07-23,true
u1286,e439,Director of Engineering,2022-12-12,false
u735,e312,Consultant,2016-02-11,true
u567,e144,Intern,2017-08-16,true
u379,e116,Senior Developer,2024-11-02,false
u627,e408,CTO,2022-07-26,false
u590,e283,Intern,2022-04-08,true
u776,e396,UX Designer,2023-11-21,false
u72,e159,DevOps Engineer,2020-07-18,true
u1824,e386,Junior Developer,2020-03-05,false
u1403,e88,Engineering Manager,2022-02-06,true
u915,e40,Intern,2016-01-01,true
u830,e421,Intern,2023-05-10,false
u180,e294,DevOps Engineer,2020-12-17,false
u1641,e322,Director of Engineering,2016-11-03,false
u46,e474,Data Analyst,2020-11-19,true
u1086,e331,Software Engineer,2018-05-01,true
u149,e381,Junior Developer,2015-01-11,true
u1705,e306,UX Designer,2018-05-13,true
u282,e84,DevOps Engineer,2022-01-19,false
u1617,e429,Junior Developer,2024-03-26,false
u866,e199,Intern,2019-12-13,true
u253,e124,Senior Developer,2019-05-13,false
u602,e383,DevOps Engineer,2021-04-27,true
u1711,e386,Intern,2024-05-03,true
u1186,e180,Business Analyst,2021-02-25,false
u976,e116,Engineering Manager,2018-08-20,true
u1386,e100,UX Designer,2019-10-06,true
u627,e395,Business Analyst,2018-01-21,false
u1057,e451,Software Engineer,2024-04-09,false
u934,e145,Senior Developer,2020-02-29,true
u728,e134,UX Designer,2015-01-17,true
u1024,e487,Junior Developer,2023-02-26,true
u150,e189,CTO,2022-08-03,false
u982,e250,Product Owner,2023-09-11,false
u1653,e210,Intern,2019-12-09,false
u286,e463,Software Engineer,2018-08-24,false
u88,e499,QA Engineer,2021-01-17,true
u356,e485,Software Engineer,2022-04-23,true
u1090,e214,Consultant,2015-03-29,false
u1075,e228,Consultant,2024-03-26,true
u1935,e33,Intern,2018-10-17,false
u1380,e314,Engineering Manager,2022-06-30,true
u1516,e75,Director of Engineering,2020-08-13,false
u27,e285,Intern,2021-07-19,true
u1161,e150,Business Analyst,2022-03-28,true
u1177,e473,Senior Developer,2023-10-16,true
u1727,e225,Product Owner,2024-01-19,false
u274,e342,Director of Engineering,2018-04-05,false
u166,e363,Product Owner,2022-04-03,true
u1738,e473,Director of Engineering,2021-04-30,false
u1250,e99,Tech Lead,2015-07-02,true
u783,e331,Junior Developer,2023-08-10,true
u366,e160,Business Analyst,2017-06-07,true
u1492,e30,Data Analyst,2017-02-11,false
u1353,e173,Junior Developer,2018-11-21,true
u775,e210,Junior Developer,2018-04-04,true
u1748,e166,Software Engineer,2017-10-03,false
u1401,e298,Consultant,2019-02-18,false
u118,e178,Consultant,2019-04-25,true
u733,e329,Business Analyst,2017-09-23,true
u867,e342,Software Engineer,2022-08-25,true
u522,e401,Senior Developer,2023-05-17,true
u1800,e343,Product Owner,2019-04-19,false
u1252,e412,Engineering Manager,2015-02-01,false
u1196,e34,Software Engineer,2016-06-13,true
u983,e362,Product Owner,2019-02-12,true
u1101,e446,Software Engineer,2024-07-09,false
u692,e292,Intern,2017-11-20,false
u635,e3,Junior Developer,2022-02-02,true
u1479,e162,Data Analyst,2018-09-26,true
u532,e480,Data Analyst,2024-06-01,true
u1497,e82,UX Designer,2015-01-12,false
u553,e463,QA Engineer,2020-02-29,false
u1219,e167,CTO,2020-07-15,false
u903,e193,Director of Engineering,2018-08-30,true
u746,e101,QA Engineer,2020-09-19,true
u1046,e170,Engineering Manager,2020-02-22,false
u1793,e475,Tech Lead,2020-09-17,true
u1345,e366,Data Analyst,2022-06-24,true
u608,e132,Junior Developer,2018-03-29,true
u152,e115,Director of Engineering,2023-04-13,false
u157,e309,DevOps Engineer,2020-10-06,false
u1637,e298,Business Analyst,2021-05-14,true
u986,e155,Senior Developer,2024-06-05,false
u938,e183,Junior Developer,2023-12-28,true
u1741,e451,Consultant,2019-04-02,false
u273,e444,Product Owner,2020-04-21,false
u1153,e195,CTO,2017-03-01,false
u1177,e311,Tech Lead,2017-10-15,false
u612,e4,UX Designer,2016-11-07,true
u1041,e431,Engineering Manager,2023-05-26,false
u1364,e220,CTO,2019-09-21,false
u1502,e343,Consultant,2023-07-28,false
u1557,e416,Senior Developer,2017-07-15,false
u466,e334,Director of Engineering,2018-05-17,true
u1935,e420,QA Engineer,2019-11-25,true
u574,e289,Software Engineer,2015-02-05,false
u1557,e291,Senior Developer,2020-07-22,false
u1853,e227,Tech Lead,2024-04-20,false
u1572,e97,Engineering Manager,2016-09-09,true
u1198,e283,Senior Developer,2023-01-08,false
u730,e270,Software Engineer,2020-05-06,false
u1276,e24,Senior Developer,2024-03-19,false
u509,e188,DevOps Engineer,2017-05-22,false
u628,e293,Tech Lead,2020-04-22,false
u696,e290,Product Owner,2020-01-14,false
u983,e157,Junior Developer,2024-11-05,false
u673,e452,CTO,2023-12-23,true
u801,e462,Senior Developer,2018-11-28,false
u1137,e174,DevOps Engineer,2016-12-23,false
u312,e41,DevOps Engineer,2016-02-23,true
u1443,e44,Data Analyst,2018-08-03,false
u1313,e411,Software Engineer,2021-09-04,true
u757,e83,Intern,2022-08-07,false
u10,e471,Senior Developer,2024-03-25,true
u1217,e5,Engineering Manager,2015-10-07,false
u1561,e16,Data Analyst,2016-07-09,false
u347,e14,Software Engineer,2020-06-04,false
u760,e402,Software Engineer,2022-10-26,false
u1621,e132,Engineering Manager,2018-04-21,true
u1820,e432,Engineering Manager,2021-08-12,false
u881,e368,Engineering Manager,2018-06-28,false
u775,e103,DevOps Engineer,2018-05-07,false
u815,e305,Director of Engineering,2023-03-09,true
u617,e446,UX Designer,2015-09-11,true
u1510,e91,Data Analyst,2023-08-05,true
u1377,e379,Junior Developer,2023-05-18,true
u1070,e431,Junior Developer,2019-07-22,false
u812,e71,Product Owner,2015-03-11,true
u1633,e69,Intern,2023-06-10,true
u1280,e303,Consultant,2022-09-26,true
u582,e479,Software Engineer,2016-12-30,true
u369,e156,Senior Developer,2021-08-02,false
u1113,e355,Product Owner,2019-08-29,false
u458,e68,Product Owner,2018-10-26,false
u433,e285,DevOps Engineer,2019-03-18,true
u457,e81,QA Engineer,2024-01-02,false
u126,e252,DevOps Engineer,2022-06-27,true
u824,e271,Product Owner,2019-12-12,true
u123,e230,Junior Developer,2019-01-12,false
u799,e339,Intern,2022-09-13,true
u1318,e24,QA Engineer,2024-11-18,false
u1924,e446,CTO,2016-09-20,false
u1550,e99,Engineering Manager,2022-06-25,true
u6,e470,Tech Lead,2024-02-04,false
u276,e492,Director of Engineering,2024-03-11,false
u89,e309,QA Engineer,2016-01-23,false
u1710,e237,Engineering Manager,2015-09-30,true
u296,e459,Intern,2015-07-22,true
u77,e117,Tech Lead,2023-10-14,true
u546,e15,Senior Developer,2023-12-19,false
u1751,e268,CTO,2019-01-12,true
u1099,e178,Tech Lead,2018-09-21,true
u1181,e81,Consultant,2022-12-07,false
u1196,e77,Business Analyst,2020-12-21,false
u1928,e401,Junior Developer,2015-01-16,false
u1461,e184,Intern,2022-05-23,true
u307,e33,UX Designer,2018-02-11,true
u60,e498,Software Engineer,2021-06-29,false
u1841,e101,Software Engineer,2019-09-12,false
u1952,e400,Business Analyst,2022-05-08,true
u93,e411,Junior Developer,2017-08-08,false
u803,e43,QA Engineer,2015-01-30,true
u1648,e362,Data Analyst,2020-01-20,false
u1053,e219,DevOps Engineer,2022-05-26,false
u1193,e100,Junior Developer,2017-05-07,true
u258,e77,Senior Developer,2015-07-28,true
u1123,e259,Engineering Manager,2018-05-06,true
u975,e238,UX Designer,2021-10-11,false
u1576,e319,Director of Engineering,2020-07-24,true
u1867,e211,Business Analyst,2017-11-21,true
u220,e362,QA Engineer,2015-11-10,false
u1763,e308,Consultant,2020-10-31,true
u292,e129,Software Engineer,2015-06-01,true
u814,e263,Consultant,2016-05-11,true
u832,e121,UX Designer,2022-10-02,false
u634,e330,Senior Developer,2015-07-26,true
u277,e367,Senior Developer,2016-05-16,true
u700,e236,DevOps Engineer,2020-05-04,false
u294,e370,Engineering Manager,2015-02-11,true
u1317,e221,Senior Developer,2016-12-21,true
u1414,e143,QA Engineer,2016-07-12,false
u1709,e41,Software Engineer,2016-02-20,true
u1899,e270,Senior Developer,2018-07-09,false
u1079,e39,Tech Lead,2022-12-10,false
u5,e446,Data Analyst,2020-02-13,true
u1610,e183,Senior Developer,2021-12-07,true
u549,e310,Software Engineer,2015-02-26,true
u832,e267,QA Engineer,2015-03-09,true
u1469,e352,Senior Developer,2020-04-26,true
u1792,e20,Junior Developer,2020-06-06,false
u240,e197,Director of Engineering,2015-08-10,false
u1087,e228,Consultant,2021-10-16,true
u872,e302,Product Owner,2023-02-08,false
u951,e150,Tech Lead,2021-12-12,false
u1092,e72,DevOps Engineer,2019-03-09,false
u208,e249,QA Engineer,2017-01-28,false
u40,e493,Software Engineer,2020-09-28,true
u1630,e443,Product Owner,2023-05-10,true
u530,e231,QA Engineer,2024-06-14,false
u488,e464,Software Engineer,2018-08-14,false
u1089,e181,Product Owner,2023-04-09,true
u1710,e241,DevOps Engineer,2018-12-07,true
u1295,e172,Data Analyst,2017-04-24,false
u341,e95,DevOps Engineer,2017-09-15,false
u548,e341,Tech Lead,2018-04-26,false
u1348,e345,Engineering Manager,2015-10-08,true
u1977,e290,CTO,2020-02-29,false
u1241,e480,DevOps Engineer,2020-06-18,true
u279,e162,QA Engineer,2017-11-08,true
u1006,e13,Tech Lead,2019-11-13,true
u709,e469,Director of Engineering,2016-11-13,false
u1363,e240,DevOps Engineer,2016-06-20,false
u1064,e326,UX Designer,2015-02-10,true
u111,e319,DevOps Engineer,2021-03-31,true
u25,e204,Product Owner,2022-11-25,false
u1589,e61,QA Engineer,2023-10-11,false
u988,e180,Engineering Manager,2019-07-28,false
u1851,e302,Tech Lead,2015-10-08,false
u1530,e345,Director of Engineering,2024-10-16,true
u1819,e23,Tech Lead,2016-10-19,false
u480,e63,Tech Lead,2021-04-16,true
u1347,e441,QA Engineer,2015-05-25,true
u1502,e409,Junior Developer,2021-11-29,true
u492,e490,Intern,2021-10-11,false
u429,e103,CTO,2021-02-03,true
u960,e410,DevOps Engineer,2018-10-06,true
u229,e309,Director of Engineering,2019-02-12,false
u659,e479,Senior Developer,2016-10-02,false
u609,e482,Data Analyst,2020-11-13,false
u259,e348,Data Analyst,2024-03-26,false
u460,e180,Product Owner,2019-05-23,true
u364,e253,Director of Engineering,2015-07-23,true
u1070,e436,Junior Developer,2022-01-12,false
u389,e449,DevOps Engineer,2020-05-24,false
u329,e138,Engineering Manager,2023-06-26,false
u424,e229,QA Engineer,2015-02-17,false
u199,e23,Engineering Manager,2015-07-23,true
u1912,e373,Tech Lead,2024-09-17,true
u726,e385,Tech Lead,2016-04-17,false
u86,e410,Intern,2016-01-17,true
u1508,e60,Software Engineer,2024-12-01,false
u1260,e353,Consultant,2021-03-19,false
u28,e279,Director of Engineering,2015-12-12,true
u262,e414,Director of Engineering,2018-04-22,false
u1117,e224,DevOps Engineer,2015-05-27,true
u299,e255,CTO,2015-11-28,true
u742,e219,Data Analyst,2019-11-10,true
u1186,e303,Intern,2015-08-29,false
u1547,e124,Engineering Manager,2023-09-26,false
u1683,e391,DevOps Engineer,2023-05-22,false
u41,e182,Director of Engineering,2024-03-01,false
u1722,e478,Intern,2023-06-05,false
u500,e460,Software Engineer,2024-11-26,true
u464,e181,Director of Engineering,2017-09-24,false
u1870,e300,Junior Developer,2023-04-01,true
u256,e27,Software Engineer,2019-03-04,false
u1827,e491,Data Analyst,2019-03-30,true
u1243,e331,Senior Developer,2018-10-03,false
u1538,e480,Director of Engineering,2018-06-09,false
u517,e332,Data Analyst,2022-01-03,true
u432,e2,Product Owner,2019-01-08,true
u60,e464,Product Owner,2023-01-11,false
u1695,e390,Business Analyst,2017-02-24,true
u108,e171,DevOps Engineer,2023-03-16,true
u866,e172,Product Owner,2021-04-21,false
u815,e47,Intern,2018-06-22,true
u1968,e113,DevOps Engineer,2022-11-29,true
u256,e287,Product Owner,2015-06-26,false
u1459,e428,Data Analyst,2018-11-12,true
u1008,e275,Software Engineer,2020-06-05,true
u16,e320,Product Owner,2022-01-14,false
u1796,e110,Product Owner,2016-01-01,false
u1653,e271,Senior Developer,2024-02-10,false
u1143,e144,Consultant,2015-07-02,true
u663,e116,Junior Developer,2024-02-21,false
u792,e451,Director of Engineering,2017-05-13,false
u101,e387,Director of Engineering,2017-06-17,true
u1685,e454,UX Designer,2018-06-10,false
u263,e36,Consultant,2022-03-13,true
u89,e421,UX Designer,2017-08-23,true
u1084,e294,CTO,2015-02-24,true
u1915,e449,Junior Developer,2016-02-20,false
u1065,e322,Senior Developer,2017-09-21,true
u1428,e411,UX Designer,2022-06-07,true
u1081,e147,Tech Lead,2017-04-20,true
u650,e267,Data Analyst,2021-04-01,true
u74,e258,Engineering Manager,2018-12-21,false
u842,e356,Engineering Manager,2016-06-26,false
u1858,e355,UX Designer,2022-02-15,false
u540,e494,CTO,2019-11-11,true
u1394,e460,Director of Engineering,2019-04-19,true
u566,e67,UX Designer,2016-06-11,false
u1918,e22,Tech Lead,2020-06-15,true
u1340,e243,Director of Engineering,2018-09-14,true
u533,e74,Consultant,2018-04-10,false
u1622,e50,Tech Lead,2021-11-27,true
u291,e265,Software Engineer,2021-03-22,false
u1839,e244,Junior Developer,2019-06-17,false
u1883,e75,Consultant,2018-11-25,true
u1530,e80,UX Designer,2017-09-16,false
u1976,e416,DevOps Engineer,2024-10-02,true
u124,e5,Product Owner,2015-04-25,false
u1956,e249,Junior Developer,2016-08-13,true
u1796,e107,Software Engineer,2023-12-31,false
u1712,e271,Intern,2020-10-07,false
u382,e224,DevOps Engineer,2022-03-07,true
u1140,e130,Tech Lead,2017-08-07,true
u800,e316,Senior Developer,2024-03-26,true
u504,e372,DevOps Engineer,2017-09-07,true
u101,e236,Business Analyst,2018-11-14,false
u621,e70,QA Engineer,2018-07-07,false
u759,e236,UX Designer,2016-12-25,true
u1271,e359,QA Engineer,2023-06-06,true
u229,e131,CTO,2015-04-12,true
u111,e5,Data Analyst,2024-03-11,false
u1588,e442,Junior Developer,2021-02-14,false
u1553,e33,CTO,2016-03-15,false
u1958,e496,Junior Developer,2019-09-09,false
u1439,e442,CTO,2024-11-23,true
u770,e21,Engineering Manager,2015-09-20,true
u1462,e481,CTO,2018-05-27,false
u1977,e442,Consultant,2022-11-16,true
u1556,e406,Consultant,2023-12-01,false
u1719,e393,Junior Developer,2020-06-12,false
u1123,e29,QA Engineer,2018-06-12,false
u84,e375,Junior Developer,2019-02-04,true
u1705,e157,Product Owner,2015-09-10,false
u1705,e38,CTO,2022-12-22,false
u819,e247,Intern,2015-07-09,true
u239,e248,CTO,2016-06-02,false
u1528,e424,Software Engineer,2018-06-09,true
u1578,e106,Tech Lead,2021-10-28,false
u811,e106,Engineering Manager,2017-05-27,true
u737,e16,Business Analyst,2018-12-22,false
u1167,e416,Product Owner,2017-12-30,true
u1722,e173,Senior Developer,2018-01-20,true
u203,e437,Intern,2020-07-06,false
u166,e442,Tech Lead,2016-10-02,false
u711,e460,Engineering Manager,2016-02-07,true
u898,e124,Business Analyst,2015-12-03,false
u1974,e467,Senior Developer,2018-09-23,false
u1777,e322,Tech Lead,2015-08-30,true
u628,e195,Senior Developer,2016-02-15,false
u716,e325,DevOps Engineer,2020-01-27,true
u1647,e411,DevOps Engineer,2024-04-11,true
u1886,e234,Data Analyst,2018-10-17,false
u186,e269,Data Analyst,2015-02-07,true
u1806,e33,Business Analyst,2021-01-16,true
u1509,e202,Engineering Manager,2016-09-11,false
u825,e32,DevOps Engineer,2021-05-25,true
u254,e219,Product Owner,2020-07-16,true
u718,e447,Engineering Manager,2019-05-24,true
u549,e36,Consultant,2023-03-18,false
u542,e175,Consultant,2020-07-25,false
u326,e165,Intern,2020-04-11,true
u995,e80,UX Designer,2019-03-29,true
u1734,e105,CTO,2020-08-13,false
u554,e492,CTO,2019-10-08,true
u471,e352,QA Engineer,2015-03-18,false
u1469,e209,Business Analyst,2018-03-02,true
u386,e386,Software Engineer,2020-04-28,true
u414,e449,DevOps Engineer,2024-01-01,true
u713,e196,Data Analyst,2016-12-12,true
u700,e457,UX Designer,2019-04-16,true
u1500,e303,Consultant,2017-01-20,false
u1918,e325,Senior Developer,2016-07-04,false
u95,e344,Intern,2019-08-08,false
u299,e359,Senior Developer,2020-03-14,true
u957,e198,UX Designer,2017-08-15,false
u495,e37,Intern,2020-03-30,false
u829,e342,Product Owner,2018-10-18,false
u358,e27,DevOps Engineer,2021-01-30,true
u1566,e92,Tech Lead,2024-11-07,true
u782,e53,Product Owner,2022-04-28,false
u1965,e160,DevOps Engineer,2023-02-05,true
u707,e297,QA Engineer,2024-03-30,true
u1774,e210,Engineering Manager,2017-02-18,true
u1373,e186,Tech Lead,2019-06-13,true
u430,e79,Senior Developer,2021-07-16,true
u509,e147,Software Engineer,2018-02-04,false
u1538,e343,UX Designer,2021-08-05,true
u595,e243,Engineering Manager,2018-02-19,true
u1760,e130,Software Engineer,2019-11-27,false
u83,e455,Junior Developer,2024-10-18,false
u379,e220,Engineering Manager,2019-04-29,false
u1,e126,Software Engineer,2020-01-25,false
u48,e413,CTO,2021-03-18,true
u1682,e456,Software Engineer,2018-04-25,true
u135,e26,Engineering Manager,2016-06-05,false
u1147,e340,Data Analyst,2022-10-02,true
u879,e311,Senior Developer,2022-01-07,false
u1944,e52,DevOps Engineer,2016-02-07,true
u1563,e94,Senior Developer,2021-11-05,true
u1565,e432,DevOps Engineer,2015-10-15,true
u672,e101,CTO,2019-09-16,false
u1144,e172,DevOps Engineer,2015-02-12,false
u1410,e35,Tech Lead,2019-03-23,true
u759,e126,DevOps Engineer,2019-10-07,false
u1532,e75,DevOps Engineer,2020-01-31,true
u1727,e37,Senior Developer,2019-02-19,false
u1006,e396,Intern,2017-03-20,false
u925,e242,DevOps Engineer,2016-03-24,true
u307,e127,Senior Developer,2016-06-14,false
u1077,e348,Junior Developer,2018-09-25,false
u1974,e192,DevOps Engineer,2021-05-19,false
u1606,e425,Tech Lead,2018-05-05,true
u1309,e130,Director of Engineering,2024-04-17,true
u896,e71,Junior Developer,2015-05-18,true
u753,e323,Intern,2019-11-09,false
u562,e497,Consultant,2016-11-12,false
u1364,e434,Director of Engineering,2021-07-15,false
u447,e258,Product Owner,2022-09-06,true
u1541,e54,Intern,2019-01-27,true
u1447,e6,Senior Developer,2017-12-17,true
u700,e24,Software Engineer,2021-03-12,true
u716,e251,Director of Engineering,2021-04-01,false
u122,e200,Tech Lead,2016-04-04,false
u488,e321,Product Owner,2015-05-24,true
u1568,e23,DevOps Engineer,2020-02-25,true
u388,e218,Tech Lead,2017-10-12,false
u1718,e7,Director of Engineering,2021-01-08,true
u581,e217,QA Engineer,2019-06-08,false
u657,e133,Software Engineer,2024-08-06,true
u571,e401,Product Owner,2019-10-28,true
u485,e65,Senior Developer,2020-04-22,true
u202,e109,Business Analyst,2015-11-23,true
u901,e276,Business Analyst,2015-06-07,false
u102,e492,DevOps Engineer,2023-07-24,false
u1094,e310,Tech Lead,2020-08-07,false
u712,e197,Data Analyst,2016-05-14,true
u991,e43,Senior Developer,2023-06-25,true
u1277,e333,Tech Lead,2018-05-06,false
u1808,e461,Intern,2016-03-24,false
u622,e407,Business Analyst,2019-12-07,true
u1336,e304,Consultant,2023-01-03,true
u1080,e498,Consultant,2023-07-04,false
u777,e251,Software Engineer,2024-01-19,true
u839,e88,Data Analyst,2016-07-30,false
u1605,e355,Product Owner,2018-06-25,true
u1574,e137,DevOps Engineer,2022-08-05,true
u883,e441,Intern,2023-12-24,true
u1959,e79,Consultant,2017-06-11,true
u567,e190,Engineering Manager,2017-01-09,true
u1099,e212,Software Engineer,2017-06-16,false
u1930,e307,Consultant,2020-01-01,false
u1468,e319,Product Owner,2024-12-28,true
u517,e338,Junior Developer,2020-12-26,false
u579,e442,Software Engineer,2024-09-01,true
u802,e259,Consultant,2019-07-01,false
u1645,e42,DevOps Engineer,2018-03-25,false
u470,e336,Director of Engineering,2017-11-29,true
u1925,e281,QA Engineer,2018-11-06,false
u327,e390,Consultant,2018-01-16,false
u1074,e117,QA Engineer,2015-12-19,true
u415,e312,Intern,2016-10-29,false
u1461,e380,QA Engineer,2016-04-17,false
u78,e367,Data Analyst,2018-02-19,false
u1948,e454,Tech Lead,2016-08-08,false
u1881,e220,Business Analyst,2021-01-20,false
u1984,e329,Business Analyst,2021-07-26,false
u1327,e126,Intern,2024-03-03,true
u1028,e432,Data Analyst,2019-10-19,true
u734,e40,Senior Developer,2022-07-23,true
u913,e197,Tech Lead,2024-05-21,true
u581,e471,DevOps Engineer,2018-01-28,false
u531,e15,Product Owner,2020-08-27,false
u641,e216,Engineering Manager,2023-06-23,false
u1342,e111,Software Engineer,2018-11-03,false
u1128,e189,Data Analyst,2018-06-27,true
u1693,e417,Data Analyst,2024-10-11,false
u718,e29,Data Analyst,2016-09-21,false
u310,e206,CTO,2024-12-28,false
u625,e266,Intern,2018-01-22,true
u1628,e230,Product Owner,2023-12-29,true
u394,e227,Junior Developer,2023-12-25,false
u305,e145,Data Analyst,2021-12-31,false
u1875,e56,Engineering Manager,2023-06-26,false
u1203,e473,Business Analyst,2017-08-30,false
u575,e25,Product Owner,2020-06-04,false
u597,e40,DevOps Engineer,2020-06-24,false
u972,e151,Software Engineer,2023-07-19,false
u939,e0,Junior Developer,2021-01-13,true
u1801,e422,QA Engineer,2023-11-03,false
u1077,e296,DevOps Engineer,2020-12-06,false
u1595,e73,QA Engineer,2022-08-04,true
u14,e457,CTO,2020-07-28,false
u887,e398,QA Engineer,2019-01-17,false
u1140,e413,Business Analyst,2016-12-09,true
u1611,e267,UX Designer,2015-11-10,true
u550,e92,Director of Engineering,2024-07-04,true
u38,e393,Consultant,2017-03-28,true
u1910,e170,Engineering Manager,2022-10-27,false
u446,e488,Junior Developer,2022-09-08,true
u512,e339,Software Engineer,2022-12-23,true
u762,e356,Senior Developer,2019-05-07,true
u342,e459,CTO,2019-09-26,true
u1797,e2,CTO,2020-12-26,true
u1461,e125,CTO,2015-08-23,false
u276,e140,CTO,2016-08-11,false
u827,e247,UX Designer,2020-04-10,false
u1743,e15,CTO,2015-06-15,true
