usuario_id,empresa_id,fecha_seguimiento,notificaciones,motivo
u1553,e221,2025-07-11,false,networking
u1523,e339,2025-08-14,true,ex empleador
u2023,e404,2024-11-29,false,trabajo actual
u861,e353,2022-01-10,false,networking
u1003,e513,2022-12-21,false,interés en la industria
u2182,e386,2024-12-16,true,trabajo actual
u757,e144,2019-06-01,false,interés en la industria
u1867,e160,2019-08-03,false,networking
u216,e229,2022-11-27,false,posible empleador
u1169,e391,2021-07-22,false,cliente potencial
u422,e210,2026-03-17,true,interés general
u1180,e124,2021-05-23,true,trabajo actual
u1072,e321,2023-04-25,false,cliente potencial
u836,e279,2022-04-20,true,interés general
u842,e72,2022-12-23,false,interés en la industria
u391,e143,2020-09-19,true,ex empleador
u615,e67,2020-07-24,true,posible empleador
u1170,e520,2026-05-20,false,posible empleador
u1166,e140,2022-02-18,true,networking
u1056,e359,2022-04-21,false,interés general
u342,e453,2022-04-07,false,interés en la industria
u672,e502,2022-06-15,true,seguimiento de ofertas
u745,e230,2022-02-06,false,interés en la industria
u2005,e292,2025-12-03,true,networking
u1785,e541,2021-11-30,false,interés general
u666,e474,2024-05-18,true,posible empleador
u1452,e273,2019-04-09,true,cliente potencial
u1494,e388,2026-05-18,true,interés en la industria
u1745,e459,2025-06-20,false,trabajo actual
u961,e435,2023-04-11,false,networking
u522,e369,2026-08-31,false,interés en la industria
u822,e119,2021-03-27,true,networking
u681,e393,2019-05-13,false,seguimiento de ofertas
u625,e312,2024-08-12,false,seguimiento de ofertas
u1575,e207,2021-04-28,false,interés general
u221,e500,2020-03-14,false,networking
u1324,e22,2024-02-23,true,seguimiento de ofertas
u1817,e412,2019-12-25,true,interés general
u1208,e386,2026-03-03,false,cliente potencial
u1225,e371,2023-10-15,true,trabajo actual
u1167,e186,2019-04-19,false,cliente potencial
u1377,e182,2020-11-09,false,interés en la industria
u672,e332,2022-02-20,true,seguimiento de ofertas
u1949,e407,2021-06-18,false,interés general
u1300,e399,2024-08-28,false,interés en la industria
u2190,e351,2019-04-24,false,interés general
u881,e239,2025-05-22,false,trabajo actual
u364,e195,2026-07-08,true,interés general
u93,e430,2022-08-04,false,networking
u1328,e145,2026-03-18,false,interés general
u235,e285,2025-08-31,false,seguimiento de ofertas
u138,e296,2023-04-22,true,trabajo actual
u1156,e71,2024-04-09,true,interés general
u597,e38,2021-02-09,true,interés general
u811,e57,2025-09-20,false,seguimiento de ofertas
u112,e156,2025-05-19,false,interés en la industria
u1621,e209,2019-07-03,false,networking
u194,e192,2020-12-27,false,cliente potencial
u1121,e336,2022-10-31,false,posible empleador
u286,e284,2025-02-13,true,trabajo actual
u1144,e79,2022-11-14,false,cliente potencial
u2025,e51,2023-08-19,false,seguimiento de ofertas
u684,e373,2020-03-29,false,trabajo actual
u1900,e390,2025-03-29,true,posible empleador
u598,e415,2026-10-31,false,networking
u778,e400,2025-02-20,false,seguimiento de ofertas
u709,e116,2024-02-28,false,networking
u618,e123,2020-06-09,true,networking
u4,e435,2026-08-18,false,posible empleador
u1155,e399,2020-09-28,false,interés en la industria
u213,e125,2020-06-05,true,ex empleador
u547,e162,2020-11-12,true,seguimiento de ofertas
u1044,e19,2026-05-20,false,interés en la industria
u813,e368,2025-01-15,true,ex empleador
u1838,e110,2021-01-26,false,seguimiento de ofertas
u72,e300,2019-09-06,false,interés en la industria
u1244,e502,2024-10-24,false,trabajo actual
u1079,e169,2021-11-22,false,posible empleador
u2062,e439,2025-11-02,true,seguimiento de ofertas
u876,e472,2025-08-13,true,ex empleador
u1645,e467,2025-01-10,false,seguimiento de ofertas
u1958,e189,2019-01-17,true,ex empleador
u2088,e75,2022-12-04,false,seguimiento de ofertas
u1423,e191,2019-06-25,false,ex empleador
u155,e106,2024-02-02,false,interés general
u96,e380,2020-11-18,true,trabajo actual
u799,e429,2020-09-01,true,interés en la industria
u60,e171,2021-04-14,false,cliente potencial
u1920,e538,2024-10-11,false,posible empleador
u744,e276,2020-01-09,false,trabajo actual
u2144,e20,2026-04-03,false,networking
u1876,e505,2020-07-16,true,ex empleador
u648,e3,2025-05-30,false,ex empleador
u691,e240,2021-09-25,false,cliente potencial
u74,e427,2023-05-31,true,ex empleador
u1276,e235,2019-04-16,false,ex empleador
u1487,e192,2022-06-15,true,trabajo actual
u1861,e373,2021-11-07,false,trabajo actual
u2172,e134,2021-04-06,true,posible empleador
u346,e314,2021-01-19,true,trabajo actual
u388,e62,2020-08-19,false,interés general
u211,e514,2023-05-16,false,cliente potencial
u138,e95,2024-05-05,true,cliente potencial
u594,e165,2023-02-27,false,cliente potencial
u512,e189,2022-11-27,true,posible empleador
u1599,e257,2021-09-03,false,networking
u750,e226,2023-12-02,true,networking
u15,e406,2022-03-14,true,ex empleador
u1566,e366,2023-08-08,false,seguimiento de ofertas
u2107,e187,2023-12-28,true,interés en la industria
u738,e243,2019-07-01,true,trabajo actual
u1202,e119,2021-12-30,false,ex empleador
u127,e241,2026-08-13,false,networking
u18,e8,2021-08-30,true,cliente potencial
u1214,e425,2024-12-22,true,seguimiento de ofertas
u1494,e436,2020-02-04,false,cliente potencial
u1070,e92,2025-03-20,true,networking
u1617,e242,2020-06-13,true,cliente potencial
u5,e320,2023-06-23,true,ex empleador
u1717,e143,2020-01-15,true,interés general
u1062,e455,2019-06-07,true,posible empleador
u1086,e203,2024-12-29,false,networking
u548,e46,2019-01-01,false,ex empleador
u2101,e121,2025-10-27,false,networking
u1291,e423,2026-02-11,true,interés general
u600,e536,2021-01-14,true,trabajo actual
u108,e439,2023-06-25,false,networking
u467,e69,2026-04-16,true,cliente potencial
u2048,e490,2020-08-12,true,interés general
u1913,e239,2025-03-10,false,interés general
u1031,e206,2026-04-27,false,ex empleador
u1582,e202,2025-11-27,false,trabajo actual
u926,e354,2019-09-26,false,posible empleador
u1538,e44,2020-04-25,false,ex empleador
u593,e336,2025-09-27,true,cliente potencial
u252,e125,2026-09-27,false,interés general
u36,e324,2019-12-24,false,posible empleador
u1863,e264,2025-05-30,false,posible empleador
u2174,e73,2020-04-27,true,cliente potencial
u394,e366,2025-10-30,true,cliente potencial
u1675,e95,2024-02-28,true,networking
u164,e107,2026-12-08,false,interés general
u1761,e236,2024-11-12,true,seguimiento de ofertas
u1019,e359,2019-01-09,false,cliente potencial
u67,e515,2024-03-20,false,networking
u898,e288,2026-03-12,true,interés en la industria
u196,e432,2023-12-08,false,interés general
u2176,e394,2024-10-25,true,seguimiento de ofertas
u625,e414,2020-12-17,false,posible empleador
u1056,e147,2021-05-17,false,networking
u1398,e66,2020-11-20,false,interés general
u2055,e247,2022-04-05,false,ex empleador
u139,e78,2024-03-19,true,interés en la industria
u26,e187,2026-11-18,false,trabajo actual
u1302,e297,2024-10-17,true,seguimiento de ofertas
u1836,e197,2024-12-25,true,cliente potencial
u1746,e49,2025-01-04,true,cliente potencial
u1077,e393,2025-01-06,true,interés en la industria
u1579,e344,2019-10-28,true,cliente potencial
u522,e14,2019-10-08,true,networking
u1482,e313,2023-02-01,true,networking
u429,e65,2019-12-16,true,cliente potencial
u1382,e260,2021-06-21,true,interés general
u1837,e121,2026-05-13,true,ex empleador
u1682,e484,2020-05-09,true,interés en la industria
u620,e251,2020-07-04,false,trabajo actual
u626,e41,2025-10-08,false,interés general
u192,e48,2025-04-06,false,networking
u87,e315,2026-06-01,false,seguimiento de ofertas
u48,e421,2026-02-04,true,interés general
u676,e464,2021-02-12,true,seguimiento de ofertas
u1170,e120,2020-01-06,true,seguimiento de ofertas
u553,e197,2024-07-05,false,seguimiento de ofertas
u536,e89,2022-07-22,false,interés general
u294,e482,2020-05-30,false,seguimiento de ofertas
u798,e537,2024-05-24,true,trabajo actual
u249,e345,2020-12-06,true,interés general
u48,e28,2021-07-30,false,interés en la industria
u480,e216,2023-02-06,true,posible empleador
u1363,e468,2024-08-19,false,posible empleador
u1759,e190,2019-08-20,true,posible empleador
u377,e369,2020-09-29,false,ex empleador
u1482,e232,2021-09-02,false,networking
u1154,e493,2022-04-08,false,trabajo actual
u1933,e287,2026-06-10,false,interés en la industria
u1623,e218,2025-12-01,true,networking
u1527,e30,2019-03-22,true,cliente potencial
u1799,e127,2022-06-26,true,networking
u827,e321,2024-05-11,false,cliente potencial
u6,e440,2025-04-03,true,trabajo actual
u426,e154,2024-10-13,false,seguimiento de ofertas
u2047,e217,2022-03-02,true,trabajo actual
u1027,e333,2021-03-16,true,interés en la industria
u592,e473,2023-01-08,true,posible empleador
u1667,e190,2025-07-23,true,ex empleador
u461,e527,2023-01-08,false,seguimiento de ofertas
u1152,e371,2023-02-07,false,trabajo actual
u1549,e48,2021-10-29,true,cliente potencial
u1858,e189,2025-10-25,true,cliente potencial
u101,e468,2019-06-04,false,trabajo actual
u1365,e178,2019-02-17,false,interés en la industria
u1868,e375,2023-02-07,true,cliente potencial
u1953,e395,2021-05-07,false,seguimiento de ofertas
u312,e539,2023-03-22,true,networking
u1077,e352,2025-09-07,false,seguimiento de ofertas
u1798,e173,2019-02-07,false,trabajo actual
u1682,e507,2020-10-26,false,ex empleador
u372,e188,2026-10-21,true,interés en la industria
u570,e68,2019-09-05,true,posible empleador
u2171,e287,2019-02-09,true,posible empleador
u1309,e99,2022-05-13,false,trabajo actual
u487,e43,2025-01-22,false,ex empleador
u1470,e343,2021-03-24,true,interés general
u2057,e105,2024-06-08,false,ex empleador
u1400,e247,2020-10-05,false,interés en la industria
u1987,e6,2022-05-23,false,ex empleador
u180,e262,2023-05-16,true,interés en la industria
u966,e96,2022-10-13,true,cliente potencial
u912,e287,2023-01-03,true,trabajo actual
u1294,e20,2020-08-01,false,networking
u1073,e224,2024-10-03,false,trabajo actual
u1327,e56,2020-11-25,false,cliente potencial
u1316,e504,2019-04-10,true,trabajo actual
u1662,e321,2021-04-17,true,interés general
u94,e450,2021-08-27,true,interés general
u933,e367,2019-01-15,false,interés general
u122,e48,2023-06-22,true,ex empleador
u788,e232,2021-01-10,true,seguimiento de ofertas
u855,e398,2026-12-12,true,trabajo actual
u25,e548,2020-08-17,true,ex empleador
u201,e170,2025-05-16,false,posible empleador
u1689,e368,2026-09-05,false,interés general
u1909,e512,2021-04-21,false,posible empleador
u2083,e259,2020-06-27,false,cliente potencial
u1888,e204,2022-03-07,true,seguimiento de ofertas
u2067,e142,2024-08-11,true,posible empleador
u2026,e525,2019-06-29,false,cliente potencial
u873,e509,2019-06-29,true,cliente potencial
u843,e184,2024-08-21,false,ex empleador
u475,e380,2020-07-18,false,networking
u647,e141,2020-11-29,true,seguimiento de ofertas
u1293,e103,2020-12-16,false,posible empleador
u340,e381,2022-02-09,true,cliente potencial
u1221,e435,2023-06-08,true,interés general
u977,e268,2019-08-25,false,posible empleador
u568,e157,2020-06-24,false,posible empleador
u1527,e203,2025-06-26,false,ex empleador
u1553,e194,2019-03-15,false,cliente potencial
u1346,e71,2019-10-15,false,interés en la industria
u41,e526,2023-07-11,true,posible empleador
u541,e240,2023-03-26,false,trabajo actual
u1253,e314,2023-08-20,true,trabajo actual
u2091,e84,2026-09-28,true,trabajo actual
u1377,e66,2021-01-25,false,trabajo actual
u231,e491,2021-03-31,false,seguimiento de ofertas
u1935,e330,2019-07-26,true,posible empleador
u713,e345,2021-09-11,true,seguimiento de ofertas
u1027,e145,2025-01-01,true,interés en la industria
u212,e487,2023-06-19,true,cliente potencial
u1475,e504,2023-09-13,true,networking
u91,e269,2019-01-22,false,cliente potencial
u46,e221,2025-09-02,false,networking
u611,e492,2024-11-15,false,ex empleador
u1156,e252,2025-03-07,false,cliente potencial
u1988,e337,2022-03-23,false,networking
u665,e358,2024-03-19,true,trabajo actual
u622,e430,2021-03-03,false,interés general
u1423,e434,2023-01-17,false,posible empleador
u1962,e17,2023-09-16,false,interés general
u1033,e456,2019-09-22,true,seguimiento de ofertas
u2010,e375,2026-07-21,false,ex empleador
u2172,e293,2025-08-01,false,ex empleador
u1208,e464,2026-06-03,true,interés en la industria
u1019,e404,2024-04-22,false,networking
u1404,e349,2020-03-12,true,interés en la industria
u1346,e298,2020-09-07,false,cliente potencial
u1598,e213,2019-02-21,false,trabajo actual
u523,e465,2021-01-08,false,ex empleador
u205,e208,2023-12-12,false,interés en la industria
u643,e49,2026-03-30,true,networking
u2166,e238,2025-10-19,true,trabajo actual
u1391,e124,2019-07-13,true,seguimiento de ofertas
u279,e304,2026-06-28,true,ex empleador
u1448,e222,2020-01-26,false,interés general
u274,e290,2022-10-12,true,ex empleador
u490,e98,2022-12-11,true,interés en la industria
u156,e454,2025-08-05,false,trabajo actual
u1372,e323,2023-02-26,false,interés en la industria
u679,e239,2024-07-19,true,networking
u450,e151,2026-05-05,false,interés en la industria
u473,e259,2020-04-10,true,ex empleador
u1302,e144,2026-02-11,false,networking
u2062,e254,2021-07-25,true,trabajo actual
u1994,e133,2023-03-08,true,posible empleador
u1766,e95,2020-03-18,true,posible empleador
u556,e261,2024-01-15,true,posible empleador
u1816,e496,2020-04-05,true,interés en la industria
u821,e403,2024-03-18,true,seguimiento de ofertas
u1766,e27,2021-10-15,false,interés en la industria
u1907,e285,2023-01-08,true,ex empleador
u1311,e100,2019-10-03,true,trabajo actual
u1324,e26,2023-06-15,true,interés en la industria
u590,e289,2023-07-10,false,posible empleador
u1097,e218,2022-11-16,false,interés general
u537,e220,2019-01-24,false,posible empleador
u1988,e148,2021-08-29,true,networking
u338,e348,2022-07-07,false,interés en la industria
u1106,e533,2023-04-11,false,cliente potencial
u1015,e474,2023-05-29,true,cliente potencial
u1238,e403,2022-11-29,false,interés en la industria
u1061,e526,2019-08-15,false,seguimiento de ofertas
u2129,e477,2024-07-17,true,trabajo actual
u2005,e537,2023-02-24,false,interés en la industria
u1406,e438,2025-01-22,true,interés en la industria
u1008,e30,2024-08-06,true,ex empleador
u893,e269,2020-11-06,false,ex empleador
u1987,e302,2023-09-05,true,posible empleador
u1625,e458,2019-11-04,true,networking
u64,e399,2026-11-12,false,ex empleador
u710,e380,2021-11-04,true,interés general
u297,e454,2021-11-05,true,cliente potencial
u622,e536,2020-03-30,false,cliente potencial
u1067,e235,2019-10-14,false,posible empleador
u971,e167,2024-12-03,false,interés general
u792,e71,2026-09-05,false,posible empleador
u921,e67,2020-09-02,false,trabajo actual
u1733,e497,2022-02-19,true,ex empleador
u163,e33,2023-01-05,false,posible empleador
u244,e390,2023-03-31,false,interés en la industria
u822,e276,2021-09-17,false,cliente potencial
u1840,e526,2025-05-22,false,ex empleador
u966,e450,2024-11-06,true,interés general
u337,e444,2026-03-16,false,trabajo actual
u27,e419,2024-01-25,false,networking
u26,e329,2025-06-04,false,cliente potencial
u1655,e91,2021-04-17,true,posible empleador
u358,e113,2023-03-28,true,seguimiento de ofertas
u280,e389,2024-10-27,true,posible empleador
u216,e266,2024-07-31,false,trabajo actual
u436,e187,2023-06-20,true,posible empleador
u1067,e6,2026-01-22,false,interés general
u1946,e310,2020-07-10,false,posible empleador
u246,e115,2025-09-24,true,posible empleador
u1163,e54,2021-06-21,true,cliente potencial
u1455,e286,2019-10-03,true,interés general
u738,e19,2023-05-19,false,ex empleador
u312,e379,2023-02-05,false,interés general
u1206,e329,2024-06-17,false,cliente potencial
u2063,e292,2023-12-28,true,ex empleador
u82,e492,2025-07-15,true,seguimiento de ofertas
u1604,e220,2024-02-07,false,cliente potencial
u1111,e519,2025-06-14,true,interés en la industria
u821,e12,2023-11-02,false,trabajo actual
u15,e265,2024-02-07,false,networking
u2159,e68,2022-04-09,true,interés en la industria
u820,e69,2026-10-23,true,posible empleador
u971,e86,2022-10-12,true,networking
u1742,e114,2020-11-25,true,interés general
u1834,e135,2025-02-02,false,trabajo actual
u1673,e246,2022-01-29,true,interés general
u1454,e164,2026-08-05,true,seguimiento de ofertas
u425,e399,2024-09-14,false,networking
u432,e53,2022-02-16,true,networking
u909,e536,2026-04-23,false,trabajo actual
u870,e537,2020-02-05,false,interés en la industria
u53,e490,2026-09-23,true,cliente potencial
u1375,e513,2022-02-28,false,networking
u476,e516,2023-02-22,true,cliente potencial
u1428,e313,2024-12-08,true,interés en la industria
u1475,e286,2024-12-05,false,posible empleador
u1769,e396,2021-11-04,true,networking
u1493,e433,2019-09-09,true,interés general
u2145,e415,2019-04-03,true,networking
u2153,e359,2019-05-31,false,networking
u758,e207,2021-10-01,true,ex empleador
u1447,e130,2021-12-07,true,interés en la industria
u91,e47,2022-08-30,false,trabajo actual
u1109,e68,2020-10-11,false,ex empleador
u219,e184,2022-08-26,true,interés general
u1439,e283,2022-09-24,false,networking
u1497,e53,2026-09-29,true,cliente potencial
u626,e30,2025-11-15,true,trabajo actual
u1487,e212,2019-10-06,false,posible empleador
u1091,e307,2020-11-28,false,seguimiento de ofertas
u36,e503,2023-05-23,false,seguimiento de ofertas
u411,e71,2020-12-22,false,seguimiento de ofertas
u2070,e497,2019-08-19,false,interés general
u758,e202,2023-05-09,true,ex empleador
u1643,e146,2019-08-13,false,interés en la industria
u527,e35,2021-11-06,true,interés general
u1515,e244,2019-02-04,false,interés en la industria
u1279,e384,2019-05-16,true,interés en la industria
u540,e471,2024-06-07,true,posible empleador
u1732,e314,2024-04-09,false,interés en la industria
u247,e427,2019-03-29,false,cliente potencial
u1149,e127,2020-10-08,false,interés general
u1152,e73,2019-09-08,true,seguimiento de ofertas
u658,e198,2024-11-15,false,posible empleador
u794,e257,2021-11-29,true,trabajo actual
u1024,e355,2024-03-07,true,interés en la industria
u301,e118,2021-11-30,true,ex empleador
u831,e389,2026-09-07,true,interés general
u630,e491,2025-03-06,false,networking
u15,e396,2023-07-09,false,interés general
u755,e21,2022-02-27,false,networking
u213,e440,2019-07-26,true,interés en la industria
u1512,e385,2022-03-29,false,networking
u759,e431,2025-02-18,false,interés en la industria
u1630,e95,2024-10-25,true,ex empleador
u181,e67,2024-12-05,true,networking
u573,e538,2021-05-29,true,interés en la industria
u396,e416,2020-08-18,false,interés general
u1488,e154,2022-03-12,true,posible empleador
u1130,e198,2019-02-15,true,posible empleador
u78,e354,2026-10-16,true,networking
u494,e410,2021-05-28,false,seguimiento de ofertas
u920,e280,2020-12-17,false,interés en la industria
u1569,e508,2019-10-11,true,interés en la industria
u1745,e123,2025-07-03,false,posible empleador
u572,e231,2022-09-02,false,interés en la industria
u453,e268,2021-04-29,false,posible empleador
u1984,e201,2021-05-31,true,posible empleador
u1439,e426,2019-08-12,false,trabajo actual
u720,e484,2019-10-19,false,posible empleador
u1426,e19,2025-05-16,true,networking
u132,e546,2025-01-04,true,interés general
u896,e300,2019-07-07,true,interés general
u147,e230,2024-07-21,true,seguimiento de ofertas
u1686,e442,2024-08-07,true,interés en la industria
u2131,e230,2026-10-21,true,trabajo actual
u1604,e261,2023-07-22,true,cliente potencial
u720,e208,2023-09-04,true,interés en la industria
u540,e508,2026-10-19,false,interés en la industria
u460,e386,2026-09-02,false,cliente potencial
u1138,e306,2021-03-11,false,posible empleador
u2060,e306,2020-04-15,true,cliente potencial
u81,e449,2026-10-08,false,posible empleador
u664,e419,2021-05-24,false,posible empleador
u1629,e240,2020-11-10,true,seguimiento de ofertas
u1281,e81,2021-11-09,false,cliente potencial
u1654,e292,2021-01-23,true,networking
u1035,e465,2020-08-10,true,networking
u1012,e290,2026-02-13,true,interés general
u1342,e334,2021-09-26,false,seguimiento de ofertas
u893,e417,2019-05-05,true,seguimiento de ofertas
u531,e254,2025-01-17,true,networking
u783,e279,2026-05-05,true,ex empleador
u645,e292,2019-05-10,false,cliente potencial
u1782,e319,2023-06-16,false,interés en la industria
u1025,e400,2025-05-06,false,cliente potencial
u661,e376,2024-01-31,true,interés general
u1484,e492,2020-08-08,false,posible empleador
u229,e350,2023-08-07,true,posible empleador
u2004,e19,2023-07-19,true,networking
u729,e295,2019-02-01,false,interés en la industria
u687,e2,2026-09-28,false,interés general
u1583,e0,2020-08-21,true,networking
u2173,e227,2026-02-23,false,interés en la industria
u2146,e195,2025-02-27,true,cliente potencial
u1005,e475,2022-05-22,false,posible empleador
u1772,e136,2022-02-26,true,networking
u802,e16,2024-11-30,true,ex empleador
u796,e546,2023-05-19,false,posible empleador
u182,e276,2024-10-05,false,posible empleador
u634,e543,2020-01-11,true,cliente potencial
u133,e105,2026-09-19,true,cliente potencial
u1625,e347,2025-08-20,false,cliente potencial
u1812,e100,2019-12-05,true,networking
u1376,e355,2023-05-17,true,trabajo actual
u1127,e294,2026-03-30,true,posible empleador
u937,e224,2020-01-31,true,posible empleador
u1326,e541,2020-09-03,false,ex empleador
u1131,e392,2025-03-26,false,interés en la industria
u1264,e210,2025-08-17,false,interés en la industria
u1802,e306,2026-11-08,false,seguimiento de ofertas
u1957,e151,2024-07-16,true,ex empleador
u1045,e527,2021-04-17,false,ex empleador
u992,e535,2021-06-17,false,trabajo actual
u467,e418,2021-02-07,false,cliente potencial
u985,e290,2019-10-25,false,networking
u2111,e541,2021-12-23,false,seguimiento de ofertas
u662,e538,2023-01-11,false,seguimiento de ofertas
u1135,e503,2020-07-15,false,ex empleador
u566,e486,2025-11-24,true,trabajo actual
u1899,e215,2025-07-21,true,trabajo actual
u1593,e327,2019-05-17,true,cliente potencial
u1616,e388,2023-07-02,true,posible empleador
u1119,e275,2025-12-15,false,seguimiento de ofertas
u1620,e175,2021-02-25,false,posible empleador
u2017,e272,2026-03-16,true,interés en la industria
u1721,e467,2025-08-11,false,ex empleador
u1361,e220,2026-11-20,true,seguimiento de ofertas
u983,e26,2022-01-05,true,interés general
u1819,e185,2024-11-30,true,ex empleador
u1708,e197,2020-04-29,true,interés general
u935,e323,2022-10-20,false,trabajo actual
u1791,e277,2025-03-18,true,ex empleador
u2056,e299,2024-10-26,true,posible empleador
u52,e281,2019-03-19,true,interés general
u241,e385,2025-03-11,true,ex empleador
u423,e481,2020-04-09,false,seguimiento de ofertas
u1207,e446,2024-06-25,false,networking
u1967,e225,2023-11-08,true,networking
u676,e504,2024-11-28,true,posible empleador
u1955,e486,2021-05-24,true,trabajo actual
u405,e336,2022-08-28,true,interés general
u232,e239,2022-11-06,true,ex empleador
u1144,e474,2020-02-24,true,interés en la industria
u502,e160,2026-02-07,false,networking
u1617,e94,2021-02-05,true,trabajo actual
u747,e87,2020-12-18,true,posible empleador
u673,e280,2025-10-07,false,interés general
u448,e541,2023-11-20,true,posible empleador
u823,e538,2020-07-02,false,trabajo actual
u217,e447,2024-05-19,false,seguimiento de ofertas
u747,e395,2019-11-12,false,ex empleador
u574,e92,2025-02-03,true,interés general
u998,e403,2019-07-20,true,seguimiento de ofertas
u1655,e221,2024-07-21,false,ex empleador
u1741,e154,2021-07-02,true,posible empleador
u1183,e268,2024-08-10,true,posible empleador
u1102,e274,2026-12-01,false,cliente potencial
u1079,e195,2020-02-28,true,interés en la industria
u1289,e319,2020-12-16,true,trabajo actual
u1649,e532,2019-11-16,false,interés general
u1291,e270,2025-05-19,true,interés general
u365,e492,2025-03-09,true,seguimiento de ofertas
u2176,e251,2022-06-21,false,ex empleador
u1295,e457,2022-07-04,true,cliente potencial
u655,e501,2022-10-31,false,seguimiento de ofertas
u1276,e243,2022-08-10,true,interés general
u1285,e413,2024-09-16,false,trabajo actual
u756,e206,2021-08-19,true,ex empleador
u667,e338,2022-10-02,false,ex empleador
u396,e534,2021-01-22,true,interés general
u729,e270,2025-10-14,true,ex empleador
u1545,e24,2020-10-31,true,trabajo actual
u1956,e265,2019-04-13,true,interés en la industria
u1526,e505,2022-09-12,true,cliente potencial
u608,e185,2026-03-20,false,cliente potencial
u1991,e346,2022-03-18,false,networking
u1811,e288,2023-08-25,false,cliente potencial
u109,e30,2021-11-08,true,cliente potencial
u307,e309,2021-01-05,false,interés general
u207,e168,2026-02-16,false,interés en la industria
u488,e325,2026-07-06,false,seguimiento de ofertas
u553,e281,2019-04-17,false,interés en la industria
u76,e58,2022-03-18,false,interés en la industria
u1489,e443,2024-04-07,true,networking
u2068,e517,2026-05-04,true,trabajo actual
u1266,e215,2025-09-06,false,trabajo actual
u219,e170,2025-12-01,true,cliente potencial
u937,e315,2024-10-25,false,posible empleador
u2073,e511,2023-01-26,false,networking
u1305,e30,2021-03-26,true,ex empleador
u159,e210,2022-11-03,true,cliente potencial
u267,e307,2020-03-13,true,cliente potencial
u1840,e423,2020-05-13,true,networking
u1465,e215,2025-08-23,false,cliente potencial
u499,e320,2022-04-17,false,ex empleador
u766,e23,2026-03-07,false,ex empleador
u142,e26,2020-10-09,true,posible empleador
u2186,e146,2026-12-12,false,ex empleador
u27,e453,2026-08-14,false,networking
u706,e245,2022-07-23,false,cliente potencial
u796,e439,2020-04-16,false,ex empleador
u439,e288,2021-01-30,true,ex empleador
u339,e213,2022-12-24,true,cliente potencial
u1580,e16,2022-12-07,false,interés general
u2120,e146,2025-10-27,true,trabajo actual
u297,e72,2024-04-20,false,trabajo actual
u662,e435,2020-08-03,false,interés general
u1044,e85,2023-11-05,false,interés en la industria
u1223,e438,2021-01-09,false,networking
u712,e267,2024-01-03,true,cliente potencial
u676,e3,2019-04-17,false,interés en la industria
u126,e523,2025-08-13,true,cliente potencial
u1363,e464,2024-09-09,false,trabajo actual
u588,e144,2022-08-28,false,ex empleador
u1538,e18,2024-12-09,false,posible empleador
u1178,e37,2021-05-02,false,interés en la industria
u68,e336,2020-03-16,true,trabajo actual
u1846,e163,2021-07-11,false,interés en la industria
u96,e206,2025-02-12,true,trabajo actual
u1337,e480,2021-05-14,true,interés general
u492,e248,2026-01-19,false,posible empleador
u1364,e157,2025-06-08,false,interés general
u1601,e257,2024-11-04,true,interés en la industria
u986,e6,2023-07-31,false,posible empleador
u1859,e349,2026-07-13,true,ex empleador
u1069,e459,2019-05-01,false,interés en la industria
u1403,e168,2021-10-26,false,ex empleador
u630,e508,2019-01-12,true,posible empleador
u92,e378,2020-08-21,true,networking
u2108,e492,2023-04-30,true,interés en la industria
u1209,e421,2022-05-06,true,trabajo actual
u1479,e79,2022-03-13,true,networking
u8,e530,2019-03-14,false,seguimiento de ofertas
u1886,e505,2023-08-26,false,interés general
u2039,e388,2020-01-17,true,posible empleador
u153,e246,2026-11-25,true,interés general
u456,e142,2026-06-24,false,trabajo actual
u2119,e286,2026-08-01,true,seguimiento de ofertas
u684,e100,2026-12-05,true,interés en la industria
u823,e359,2025-08-02,true,interés en la industria
u1534,e254,2022-05-27,false,cliente potencial
u1695,e432,2021-05-09,true,interés en la industria
u1223,e117,2021-05-17,false,posible empleador
u1109,e485,2025-12-17,false,posible empleador
u1087,e324,2022-05-11,false,ex empleador
u33,e460,2023-05-03,true,interés en la industria
u1464,e479,2020-03-20,false,networking
u912,e232,2023-07-22,false,interés en la industria
u1083,e222,2025-11-05,true,interés general
u2164,e339,2024-01-01,false,posible empleador
u458,e325,2019-11-15,false,posible empleador
u584,e432,2019-07-24,true,interés general
u1521,e372,2022-01-02,false,seguimiento de ofertas
u1480,e488,2026-02-21,false,interés en la industria
u978,e549,2021-01-27,true,ex empleador
u150,e275,2024-03-10,true,interés general
u1253,e78,2021-06-29,true,posible empleador
u2030,e388,2020-09-12,false,trabajo actual
u134,e543,2025-01-05,false,cliente potencial
u1675,e273,2023-11-08,true,cliente potencial
u998,e93,2025-11-05,false,cliente potencial
u1963,e256,2023-06-03,false,cliente potencial
u2106,e283,2020-11-13,true,posible empleador
u1384,e541,2024-11-30,false,ex empleador
u1178,e442,2019-10-20,false,posible empleador
u133,e541,2023-01-08,true,cliente potencial
u137,e276,2025-09-11,true,interés en la industria
u7,e43,2019-07-31,false,networking
u691,e368,2025-10-12,false,cliente potencial
u1263,e421,2020-01-14,true,seguimiento de ofertas
u247,e249,2024-06-13,true,trabajo actual
u863,e129,2024-06-26,false,interés en la industria
u1513,e23,2024-06-21,true,networking
u1550,e381,2021-12-23,true,seguimiento de ofertas
u1338,e478,2021-02-12,false,interés general
